$1,3.00403e-03,3.03653e-03,3.01628e-03,2.79665e-01
b,8.20000e-03,2.50000e+00,8.20000e-03,2.50000e+00
$2,2.63438e+00,2.63438e+00,1.03412e-02,1.03412e-02
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,3.68278e+00,7.22153e-02,3.68278e+00,7.22153e-02
out,1.20161e-03,1.21461e-03,1.20651e-03,1.11866e-01
