$1,2.00015e-02,2.00088e-02,2.00694e-02,3.64764e+00
b,1.30000e-03,4.40000e+00,1.30000e-03,4.40000e+00
$2,3.68278e+00,3.68278e+00,7.22153e-02,7.22153e-02
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,2.09995e+00,4.01255e-03,2.09995e+00,4.01255e-03
out,8.00061e-03,8.00353e-03,8.02775e-03,1.45905e+00
