$1,2.00017e-02,2.00946e-02,2.00086e-02,3.10951e+00
b,8.20000e-03,2.50000e+00,8.20000e-03,2.50000e+00
$2,1.93370e+00,1.93370e+00,2.48954e-02,2.48954e-02
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,3.68278e+00,7.22153e-02,3.68278e+00,7.22153e-02
out,8.00068e-03,8.03785e-03,8.00345e-03,1.24380e+00
