$1,1.00031e-02,1.01363e-02,1.00106e-02,3.74590e-01
b,1.30000e-03,4.40000e+00,1.30000e-03,4.40000e+00
$2,3.30447e+00,3.30447e+00,2.52041e-01,2.52041e-01
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,6.80000e+00,2.00281e-02,6.80000e+00,2.00281e-02
out,4.00125e-03,4.05453e-03,4.00423e-03,1.49836e-01
