$1,2.00020e-02,2.01799e-02,2.00078e-02,3.69004e+00
b,1.93293e-03,5.19961e+00,1.93293e-03,5.19961e+00
$2,1.63739e+00,1.63739e+00,1.03134e-02,1.03134e-02
a,2.46170e-02,2.46170e-02,3.52096e-01,3.52096e-01
$3,3.78805e+00,6.37935e-02,3.78805e+00,6.37935e-02
out,8.00078e-03,8.07197e-03,8.00314e-03,1.47602e+00
