$1,7.01776e-03,7.19519e-03,7.07905e-03,1.47028e+00
b,1.93293e-03,5.19961e+00,1.93293e-03,5.19961e+00
$2,2.68654e+00,2.68654e+00,1.02050e-02,1.02050e-02
a,2.46170e-02,2.46170e-02,3.52096e-01,3.52096e-01
$3,3.78805e+00,6.37935e-02,3.78805e+00,6.37935e-02
out,2.80710e-03,2.87807e-03,2.83162e-03,5.88111e-01
