$1,2.00021e-02,2.01825e-02,2.00087e-02,3.43682e+00
b,8.20000e-03,2.50000e+00,8.20000e-03,2.50000e+00
$2,1.62276e+00,1.62276e+00,1.31696e-02,1.31696e-02
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,3.68278e+00,7.22153e-02,3.68278e+00,7.22153e-02
out,8.00085e-03,8.07300e-03,8.00349e-03,1.37473e+00
