$1,4.00246e-03,4.01458e-03,4.01905e-03,5.10900e-01
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$2,4.09991e+00,4.09991e+00,2.00401e-02,2.00401e-02
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,3.77065e+00,7.01951e-02,3.77065e+00,7.01951e-02
out,1.60099e-03,1.60583e-03,1.60762e-03,2.04360e-01
