$1,2.00014e-02,2.00706e-02,2.00080e-02,3.68714e+00
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$2,2.09206e+00,2.09206e+00,4.06109e-03,4.06109e-03
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,3.77065e+00,7.01951e-02,3.77065e+00,7.01951e-02
out,8.00058e-03,8.02825e-03,8.00322e-03,1.47486e+00
