$1,7.03135e-03,7.17568e-03,7.25204e-03,1.35310e+00
b,1.30000e-03,4.40000e+00,1.30000e-03,4.40000e+00
$2,2.78504e+00,2.78504e+00,1.03412e-02,1.03412e-02
a,2.38846e-02,2.38846e-02,3.10000e-01,3.10000e-01
$3,2.49999e+00,7.06875e-02,2.49999e+00,7.06875e-02
out,2.81254e-03,2.87027e-03,2.90082e-03,5.41239e-01
