$1,2.00084e-02,2.05733e-02,2.00511e-02,6.66471e+00
b,1.93293e-03,5.19961e+00,1.93293e-03,5.19961e+00
$2,2.08125e+00,2.08125e+00,2.72108e-02,2.72108e-02
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,3.78805e+00,6.37935e-02,3.78805e+00,6.37935e-02
out,8.00335e-03,8.22934e-03,8.02042e-03,2.66588e+00
